delta_zcdp,epsilon,delta_fdp_first_term,delta_fdp_second_term,delta_fdp
5e-1,8.6713966458383198610191205895232251030349356444878,0.1195165248223223640572127944109896206333491887955,0.043947316422875490271201879872063061983101709825291,0.075569208399446873786010914538926558650247478970209
1e-1,11.722640147935651532147265159134133779078549105053,0.015937878185663014695072678438865098571544129988263,0.0072885959214632231285392507229543904419985959875117,0.0086492822641997915665334277159107081295455340007513
5e-2,12.673340690670768485878004085313284122055101191436,0.0071876514149429124636467038116823368539423572729883,0.0034589966819702847274499131205248164630125011567047,0.0037286547329726277361967906911575203909298561162836
1e-2,14.522906144822171446983689015849892625334233685326,0.0012032516814473228461563479149178575465839377705602,0.00062930662501531997244209619444097065770464414987914,0.00057394505643200287371425172047688688887929362068106
5e-3,15.217210567773134694022770052245397621018937758513,0.0005664671920372759603569986704330284777671164678354,0.00030430979299750257213402794829514903505381909929549,0.00026215739903977338822297072213787944271329736853991
1e-3,16.671625817753005514738379466518576477673896369144,0.00010083077996841439334100518203036856232061366132882,0.000056931421435246668704527310979569480582715814370667,0.000043899358533167724636477871050799081737897846958153
5e-4,17.245065819464075069415781819490493336700202445963,0.000048305728244928439181513812523575248427338443154066,0.000027758885801478332578311836441610766471156594557433,0.000020546842443450106603201976081964481956181848596633
1e-4,18.483080295871303064294530318268267558157098210106,0.0000088561665258718677609202441771717860001350076201862,0.0000052684642661178163228415459603769924851342035862394,0.0000035877022597540514380786982167947935150008040339468
5e-5,18.982625946909712141796808713532594953181983398303,0.0000042834008321381747593706356781971674503769957942,0.0000025810198834874440833143733376898430325931409085672,0.0000017023809486507306760562623405073244177838548856328
1e-5,20.079003728602851376794634074850503858829093290368,0.0000007991770519750631238732751690012113853043290995774,0.00000049428401498113487198771018184934909668636108958299,0.00000030489303699392825188556498715186228861796800999441
5e-6,20.527414252511891213316665506019508421171241588988,0.00000038888518238851520678666054171638530623938582009163,0.00000024292555089557224369700016097383729891635801475243,0.0000001459596314929429630896603807425480073230278053392
1e-6,21.521828799067969562118118613180983807576065871147,0.000000073401601123312986583165462998509891927447412592228,0.000000046808691317459887069173748149308539073183725908627,0.000000026592909805853099513991714849201352854263686683601
5e-7,21.932157151401989509243193199895768006006022537999,0.000000035866776360009522531722697152587613309386337127629,0.000000023056720100117111311445925605463139468452506141625,0.000000012810056259892411220276771547124473840933830986004
1e-7,22.848643384774444806023779734079408980163099544135,0.0000000068262699265477325855249936261874570240732815847475,0.0000000044632481609701028278143953135536582154673403023352,0.0000000023630217655776297577105983126337988086059412824123
5e-8,23.229191999621605469252182735167132394479132690962,0.0000000033457641740492518131371213772958476436656488494014,0.0000000022022053368139820447415839912617609090776966044156,0.0000000011435588372352697683955373860340867345879522449858
1e-8,24.083612289644342893967378031699785250668467370652,0.00000000064071280235807356649616372801173344834977683969834,0.00000000042777141148831224024934175806346673433899769891201,0.00000000021294139086976132624682196994826671401077914078633
5e-9,24.440047614869050367248036389671519852744614253077,0.00000000031477554308457964021494985962734408442574061989104,0.00000000021135605961778238274204684479439449890528160284028,0.00000000010341948346679725747290301483294958552045901705076
1e-9,25.243520443806954596441795477402401337235647315159,0.000000000060570653540796468922643866330227046689299427107827,0.000000000041170075485827815287169611245976082294073607686653,0.000000000019400578054968653635474255084250964395225819421174
5e-10,25.579913226783424446330830495104039364625040104694,0.000000000029811658972168022344156352896207769974051058420941,0.000000000020362470897788898326005229661020651581101430722537,0.000000000009449188074379124018151123235187118392949627698404
