delta_zcdp,epsilon,delta_fdp_first_term,delta_fdp_second_term,delta_fdp
5e-1,8.6713966458383198610191205895232251030349356444878,0.11951594576219598468883436189631917307904338714062,0.043946737795848580320251377835440720242001978297569,0.075569207966347404368582984060878452837041408843051
1e-1,11.722640147935651532147265159134133779078549105053,0.015937847711135530290120447053235242742051052262442,0.0072885654308817173907273763949491682807217062331419,0.0086492822802538128993930706582860744613293460293001
5e-2,12.673340690670768485878004085313284122055101191436,0.0071876301392835396043508992616013959740801020001492,0.0034589753907429645009781003507270260635983627971567,0.0037286547485405751033727989108743699104817392029925
1e-2,14.522906144822171446983689015849892625334233685326,0.0012032596015042079551993407994705765711008019801164,0.00062931454265247998773125740368564673897835885092023,0.00057394505885172796746808339578492983212244312919617
5e-3,15.217210567773134694022770052245397621018937758513,0.00056646871582396196041713337677078285721316893469078,0.00030431131613850188324727266784024698198835520120015,0.00026215739968546007716986070893053587522481373349063
1e-3,16.671625817753005514738379466518576477673896369144,0.00010083230155998953373318061678292459945575371979776,0.000056932943138895089802071698303007309269082695284605,0.000043899358421094443931108918479917290186671024513155
5e-4,17.245065819464075069415781819490493336700202445963,0.00004830551494343874458027273411178342874934516511862,0.000027758672597285258573099908395462135110826450652317,0.000020546842346153486007172825716321293638518714466303
1e-4,18.483080295871303064294530318268267558157098210106,0.0000088562578161429993056082218387636336733422894773595,0.0000052685555827906079142971674087359748981827381490398,0.0000035877022333523913913110544300276587751595513283197
5e-5,18.982625946909712141796808713532594953181983398303,0.0000042834769059313153535618061300732681201966739426348,0.0000025810959698334968151666706802349334263498593432842,0.0000017023809360978185383951354498383346938468145993506
1e-5,20.079003728602851376794634074850503858829093290368,0.00000079918861086570211643540408581326585507922258789691,0.00000049429557564242847201413485810844010211263236870722,0.00000030489303522327364442126922770482575296659021918969
5e-6,20.527414252511891213316665506019508421171241588988,0.00000038888426790080140177597336751283506169362528338724,0.00000024292463707846776225358782006488910097001887040917,0.00000014595963082233363952238554744794596072360641297807
1e-6,21.521828799067969562118118613180983807576065871147,0.000000073402757681126920997196694669845092794371750919641,0.000000046809847891239031331575077524612698487690613317558,0.000000026592909789887889665621617145232394306681137602083
5e-7,21.932157151401989509243193199895768006006022537999,0.000000035867111132877107086077316208291221791537343570338,0.000000023057054861020601512852918696593370081254154690957,0.000000012810056271856505573224397511697851710283188879381
1e-7,22.848643384774444806023779734079408980163099544135,0.0000000068261907648463716569117187507244133687021114734916,0.0000000044631689896457459608721245674006543696854895041743,0.0000000023630217752006256960395941833237589990166219693173
5e-8,23.229191999621605469252182735167132394479132690962,0.000000003345736804602701446992936575682062483812076705479,0.0000000022021779617391232559458131860385029379341849282329,0.0000000011435588428635781910471233896435595458778917772461
1e-8,24.083612289644342893967378031699785250668467370652,0.00000000064071341851311673250312484519891703325917385035872,0.0000000004277720264430191644864903377693195683838787253422,0.00000000021294139207009756801663450742959746487529512501652
5e-9,24.440047614869050367248036389671519852744614253077,0.00000000031476915097408619267918353579253304052656845305743,0.00000000021134966691480626625746703298133642734569247877052,0.00000000010341948405927992642171650281119661318087597428691
