delta_zcdp,epsilon,delta_fdp_first_term,delta_fdp_second_term,delta_fdp
5e-1,8.6713966458383198610191205895232251030349356444878,0.1195151461625201938637437812650194635180122608506,0.043946383490329556712540610537814875533232655784753,0.075568762672190637151203170727204587984779605065847
1e-1,11.722640147935651532147265159134133779078549105053,0.015937858567426359072706581674773878834916046558453,0.0072885595265950160961252825553071736831989055193024,0.0086492990408313429765812991194667051517171410391506
5e-2,12.673340690670768485878004085313284122055101191436,0.0071876512755366392495533047209821948340907203393051,0.0034589804217203896422279845350232133256994933124116,0.0037286708538162496073253201859589815083912270268935
1e-2,14.522906144822171446983689015849892625334233685326,0.001203265305176780208877589918241317569622635374299,0.00062931775665829176083614526521113791040897241579604,0.00057394754851848844804144465303017965921366295850296
5e-3,15.217210567773134694022770052245397621018937758513,0.00056647068382372902294383575200488777025131143215412,0.00030431260605534298530501217237087845073276623993108,0.00026215807776838603763882357963400931951854519222304
1e-3,16.671625817753005514738379466518576477673896369144,0.00010083213079698714276951375763724913952522258080888,0.000056932892818038572183546912791788917479075031212437,0.000043899237978948570585966844845460222046147549596443
5e-4,17.245065819464075069415781819490493336700202445963,0.000048305320496505353933410741811828240839026064628333,0.000027758576624427386949504723312504117663361349968804,0.000020546743872077966983906018499324123175664714659529
1e-4,18.483080295871303064294530318268267558157098210106,0.0000088562004030024410657989119067876930789618401824995,0.0000052685252513786843514153148963051833905162700240767,0.0000035876751516237567143835970104825096884455701584228
5e-5,18.982625946909712141796808713532594953181983398303,0.0000042834403388267923332036305693497994843683488777034,0.0000025810725431779238385751120858107059139769403999284,0.000001702367795648868494628518483539093570391408477775
1e-5,20.079003728602851376794634074850503858829093290368,0.00000079918358248368081468302395992254864420830872397823,0.00000049429237968023248143617465720874442911384898127999,0.00000030489120280344833324684930271380421509445974269824
5e-6,20.527414252511891213316665506019508421171241588988,0.00000038888166306605488321569355241823391231193074822202,0.00000024292270421974092445045942989193058837883617537333,0.00000014595895884631395876523412252630332393309457284869
1e-6,21.521828799067969562118118613180983807576065871147,0.000000073402658152398749131500241193321569926604201920705,0.000000046809766266840828148942743698473839833843075963635,0.00000002659289188555792098255749749484773009276112595707
5e-7,21.932157151401989509243193199895768006006022537999,0.000000035867126623722126866890741205551441967891336371875,0.000000023057057319423595504731190990723259240249882919419,0.000000012810069304298531362159550214828182727641453452456
1e-7,22.848643384774444806023779734079408980163099544135,0.0000000068262191376875436520146958425019575749511996808124,0.0000000044631873776305004081242458693509879864679037023,0.0000000023630317600570432438904499731509695884832959785124
