delta_zcdp,epsilon,delta_fdp_first_term,delta_fdp_second_term,delta_fdp
5e-1,8.6713966458383198610191205895232251030349356444878,0.1195159136877708048328564089738366769332230411283,0.043946706466548905416894464534359682569984982741723,0.075569207221221899415961944439476994363238058386577
1e-1,11.722640147935651532147265159134133779078549105053,0.015937853987085533531080742700381862722056996893295,0.0072885716787872909849143497813240879298973970408727,0.0086492823082982425461663929190577747921595998524223
5e-2,12.673340690670768485878004085313284122055101191436,0.0071876271145916179741870748029916402764009396778575,0.0034589723391020902410224424507134405392436571806732,0.0037286547754895277331646323522781997371572824971843
1e-2,14.522906144822171446983689015849892625334233685326,0.0012032590082511222382927933162008390678779332069021,0.00062931394523341395861388152536907509616280152683537,0.00057394506301770827967891179083176397171513168006673
5e-3,15.217210567773134694022770052245397621018937758513,0.00056646842058998483839010250382481666881797643809235,0.00030431101976972315822100607237321837599118800849694,0.00026215740082026168016909643145159829282678842959541
1e-3,16.671625817753005514738379466518576477673896369144,0.00010083224171139552388343942526446831206643371611036,0.000056932883491820317861561552173534381334062410427491,0.000043899358219575206021877873090933930732371305682869
5e-4,17.245065819464075069415781819490493336700202445963,0.000048305483808120069894711320114206697247804607477853,0.00002775864162674798990743307920984943596076754805233,0.000020546842181372079987278240904357261287037059425523
1e-4,18.483080295871303064294530318268267558157098210106,0.0000088562638798440055031821277427624867755958444441686,0.0000052685616918084985835577124975032690304383517617017,0.0000035877021880355069196244152452592177451574926824669
5e-5,18.982625946909712141796808713532594953181983398303,0.0000042834737749282328994362087814719211020878443365282,0.0000025810928608173666112647424449526795629374957863848,0.0000017023809141108662881714663365192415391503485501434
1e-5,20.079003728602851376794634074850503858829093290368,0.00000079918922939645886501977197196239066354125267844118,0.00000049429619723967045094447230199150354974867099872748,0.0000003048930321567884140752996699708871137925816797137
5e-6,20.527414252511891213316665506019508421171241588988,0.00000038888396326027195457413748475123265014877976527338,0.00000024292433356228108632372762872611525473048935273393,0.00000014595962969799086825040985602511739541829041253945
1e-6,21.521828799067969562118118613180983807576065871147,0.000000073402818059903867323664603705746505674133731756961,0.000000046809908300002370049660845010342438625659882509323,0.000000026592909759901497274003758695404067048473849247638
5e-7,21.932157151401989509243193199895768006006022537999,0.000000035867141444147935958500010057329591091824065807678,0.000000023057085150482084499191172091425751268692030082659,0.000000012810056293665851459308837965903839823132035725019
