delta_zcdp,epsilon,delta_fdp_first_term,delta_fdp_second_term,delta_fdp
5e-1,8.6713966458383198610191205895232251030349356444878,0.1195159746564034116262173421108583607642655719841,0.043946767541678985675035788698660508109826257618253,0.075569207114724425951181553412197852654439314365847
1e-1,11.722640147935651532147265159134133779078549105053,0.015937817316829894767919575279757022897181370540609,0.0072885350045144931681403246145546092695680321068281,0.0086492823123154015997792506652024136276133384337809
5e-2,12.673340690670768485878004085313284122055101191436,0.007187621043499969383745536012713867217741930969936,0.00345896626414567804292395261012573556043764600579,0.003728654779354291340821583402588131657304284964146
1e-2,14.522906144822171446983689015849892625334233685326,0.0012032626585733654645620827918301602699185446135413,0.00062931759495961308572172879214188589411564176395312,0.00057394506361375237884035399968827437580290284958818
5e-3,15.217210567773134694022770052245397621018937758513,0.00056646780743592446989163545179771138605244351807598,0.00030431040645210452268554648045495116286508768911481,0.00026215740098381994720608897134276022318735582896117
1e-3,16.671625817753005514738379466518576477673896369144,0.00010083211906503047419350709757160518221968422793714,0.000056932760874083556154050675371360631314148498936141,0.000043899358190946918039456422200244550905535729000999
5e-4,17.245065819464075069415781819490493336700202445963,0.000048305545124542838155475208958800885320191502534543,0.000027758702966604955716347796632007703502839486463335,0.000020546842157937882439127412326793181817352016071208
1e-4,18.483080295871303064294530318268267558157098210106,0.0000088562515784796118508877522563309850114612550506739,0.0000052685493969004709505364681085299038348884926603343,0.0000035877021815791409003512841478010811765727623903396
5e-5,18.982625946909712141796808713532594953181983398303,0.0000042834677059838489364265045905642440551490893325557,0.0000025810867950083566179338348358040533928194237710785,0.0000017023809109754923184926697547601906623296655614772
1e-5,20.079003728602851376794634074850503858829093290368,0.00000079918799456241068232211798116494195030217790512939,0.00000049429496284108521264905061699758739477928501076032,0.00000030489303172132546967306736416735455552289289436907
5e-6,20.527414252511891213316665506019508421171241588988,0.00000038888578460283641798806152962314322243264011120226,0.00000024292615506663767269539934479718225947002091549486,0.0000001459596295361987452926621848259609629626191957074
1e-6,21.521828799067969562118118613180983807576065871147,0.000000073402940079068836101995988290381852452259465912007,0.000000046810030323332493973207913176975411875910168651279,0.000000026592909755736342128788075113406440576349297260728
5e-7,21.932157151401989509243193199895768006006022537999,0.000000035867080731560422264226291720808517355895591014796,0.000000023057024434630731873309317415978703305259761540222,0.000000012810056296929690390916974304829814050635829474574
1e-7,22.848643384774444806023779734079408980163099544135,0.0000000068262091081085448492783771690441106058737265982099,0.0000000044631873137844207932888921939728034808195480222159,0.000000002363021794324124055989484975071307125054178575994
5e-8,23.229191999621605469252182735167132394479132690962,0.0000000033457581290279167204985436926979528019911483102877,0.0000000022021992749474477867353280871445932394908946254233,0.0000000011435588540804689337632156055533595625002536848644
1e-8,24.083612289644342893967378031699785250668467370652,0.00000000064071403115784662381091383959975270845900497846972,0.00000000042777263666510107516067964975042732125560016512307,0.00000000021294139449274554865023418984932538720340481334665
5e-9,24.440047614869050367248036389671519852744614253077,0.00000000031476763380831891269654506308802342139421230670424,0.00000000021134814861801749731240631113473459180802691230234,0.0000000001034194851903014153841387519532888295861853944019
1e-9,25.243520443806954596441795477402401337235647315159,0.000000000060569802055095416909872634528909661862315903454838,0.000000000041169223771155489720611926852007540013281237712011,0.000000000019400578283939927189260707676902121849034665742827
