delta_zcdp,epsilon,delta_fdp_first_term,delta_fdp_second_term,delta_fdp
5e-1,8.6713966458383198610191205895232251030349356444878,0.11951594685110121346705929734700762553901024144511,0.043946738473341916741966035724222314537709902104654,0.075569208377759296725093261622785311001300339340456
1e-1,11.722640147935651532147265159134133779078549105053,0.015937847702181062733579059244140607013455997119853,0.0072885654374126274983010626758486598699069670921566,0.0086492822647684352352779965682919471435490300276964
5e-2,12.673340690670768485878004085313284122055101191436,0.0071876300588025153692625486213274205789555440359488,0.0034589753251417820457180051604701461672799862604715,0.0037286547336607333235445434608572744116755577754773
1e-2,14.522906144822171446983689015849892625334233685326,0.0012032595989547187711373646027369028515652923562821,0.00062931454240323236155756478032383366722336063625941,0.00057394505655148640957979982241306918434193172002269
5e-3,15.217210567773134694022770052245397621018937758513,0.00056646871849362241370064330885093831997004550855794,0.00030431131943465093666719498003327915966129149111576,0.00026215739905897147703344832881765916030875401744218
1e-3,16.671625817753005514738379466518576477673896369144,0.00010083230096923540864627919337200777701212656643684,0.000056932942436862935200304383157498615747738868943614,0.000043899358532372473445974810214509161264387697493226
5e-4,17.245065819464075069415781819490493336700202445963,0.00004830551567036252509934926137814903489639035264275,0.000027758673233227714674215242903171500981464546032112,0.000020546842437134810425134018474977533914925806610638
1e-4,18.483080295871303064294530318268267558157098210106,0.0000088562577445903299065429156506637857286314465756311,0.0000052685554862168645637280457358126501313406048853665,0.0000035877022583734653428148699148511355972908416902646
5e-5,18.982625946909712141796808713532594953181983398303,0.0000042834769301239789882558583544674532044515124740683,0.0000025810959818855097878423100521582621546865247715672,0.0000017023809482384692004135483023091910497649877025011
1e-5,20.079003728602851376794634074850503858829093290368,0.00000079918861539777481092926584642381997659172549904692,0.00000049429557848151808758040943433940134202710574464796,0.00000030489303691625672334885641208441863456461975439896
5e-6,20.527414252511891213316665506019508421171241588988,0.00000038888427409419626356032878175988555883439974053468,0.00000024292464265101835896013247925398962430810354217491,0.00000014595963144317790460019630250589593452629619835977
1e-6,21.521828799067969562118118613180983807576065871147,0.000000073402756865971236004265397116298935635805531470381,0.000000046809847059541435692744436058562765990864910292449,0.000000026592909806429800311520961057736169644940621177932
5e-7,21.932157151401989509243193199895768006006022537999,0.00000003586711161545596872927049252964339643259618786397,0.000000023057055355640676637075268737556489612256989089868,0.000000012810056259815292092195223792086906820339198774102
1e-7,22.848643384774444806023779734079408980163099544135,0.0000000068261908804044068855141743898854088497170586738021,0.0000000044631691144288864892366119685838522479878910351927,0.0000000023630217659755203962775624213015566017291676386094
5e-8,23.229191999621605469252182735167132394479132690962,0.0000000033457367886026581681258049454628217714312318913324,0.0000000022021779511685549363159970778661446153669944048102,0.0000000011435588374341032318098078675966771560642374865222
1e-8,24.083612289644342893967378031699785250668467370652,0.00000000064071342001437521304137101610994886505110676509824,0.00000000042777202911310987511282342640978055410749095285313,0.00000000021294139090126533792854758970016831094361581224511
5e-9,24.440047614869050367248036389671519852744614253077,0.00000000031476915294762851186097861238119924774397806524938,0.00000000021134966943476690589136251336580139535470280423641,0.00000000010341948351286160596961609901539785238927526101297
1e-9,25.243520443806954596441795477402401337235647315159,0.000000000060569617696199410828334465455386298775898454500877,0.000000000041169039636507101335372391802900589962395321364677,0.0000000000194005780596923094929620736524857088135031331362
5e-10,25.579913226783424446330830495104039364625040104694,0.000000000029811628103914714369540629461688964715062932741666,0.000000000020362440029732995320553366587111447413874799181766,0.0000000000094491880741817190489872628745775173011881335599
1e-10,26.340588852722324353781974500154992685015224391761,0.0000000000057586515179455596860406552858079712675700315767082,0.000000000003975452178626701138177854905877918357484485717923,0.0000000000017831993393188585478628003799300529100855458587852
5e-11,26.659979833330883491498426269077235612248255880349,0.0000000000028385734256462203134683882605932086242732191821671,0.0000000000019680291823782383163497380749356388965998500941116,0.0000000000008705442432679819971186501856575697276733690880555
1e-11,27.384043388357308604847965661029946077426326622372,0.00000000000055005244285398875596327505776557820720024745551801,0.00000000000038495658515763054794635830923939757658271531071161,0.0000000000001650958576963582080169167485261806306175321448064
