zeta,trade_off_alpha,trade_off_beta
-6.0,0.9999999999999983065825771727025143,-1.8430275247724269767636872474965286e-28
-5.9866666666666666666666666666666667,0.99999999999999799717990489580908789,-1.4672627872486970518307628679581324e-28
-5.9733333333333333333333333333333333,0.9999999999999976322761034342592192,-9.9363070278795248333388509542965652e-29
-5.96,0.99999999999999720228131434948300562,-3.9735081708308196334684611454055706e-29
-5.9466666666666666666666666666666667,0.99999999999999669542444845019250215,3.5358089063634804357552320070123145e-29
-5.9333333333333333333333333333333333,0.99999999999999609868183835299712457,1.2981452525356195089391501700727507e-28
-5.92,0.99999999999999539589093236075190954,2.4866528758059291305988684116346539e-28
-5.9066666666666666666666666666666667,0.99999999999999456919709021867441259,3.9803134414681254893817444243407268e-28
-5.8933333333333333333333333333333333,0.9999999999999935964483594651564166,5.8580749672026009154149883721037544e-28
-5.88,0.99999999999999245321167714214133792,8.2158808539425734167252392442063223e-28
-5.8666666666666666666666666666666667,0.99999999999999110918167653098140792,1.1177395436078243976872918598130509e-27
-5.8533333333333333333333333333333333,0.99999999999998953098407096287767618,1.4892736741652683549219924875883914e-27
-5.84,0.9999999999999876772342957562922661,1.9555266742123224492604492556402414e-27
-5.8266666666666666666666666666666667,0.99999999999998550242891854453542061,2.5399445123432208753374068384482198e-27
-5.8133333333333333333333333333333333,0.99999999999998295015633144269330725,3.2727072589298911998151368570750018e-27
-5.8,0.99999999999997995848957711895850845,4.1903679383636617523024408274767132e-27
-5.7866666666666666666666666666666667,0.99999999999997645067427135441381972,5.3399471741601715983523587198293899e-27
-5.7733333333333333333333333333333333,0.99999999999997234258550834016889098,6.7783303963085022747742410337100239e-27
-5.76,0.99999999999996752998070916262669381,8.5786444979978666229660343563327642e-27
-5.7466666666666666666666666666666667,0.99999999999996189879040419124596257,1.0829257856585256930732919453364041e-26
-5.7333333333333333333333333333333333,0.99999999999995530769605371168629525,1.3643694737702031648320445523224238e-26
-5.72,0.99999999999994760231027461033666952,1.7158983312387196325349546320445127e-26
-5.7066666666666666666666666666666667,0.99999999999993859140154688758566796,2.15510455146441918700962796649416e-26
-5.6933333333333333333333333333333333,0.99999999999992806639526592634064053,2.7031983243190471079681154339384622e-26
-5.68,0.9999999999999157689920789559745335,3.3873922436181138813833835045565141e-26
-5.6666666666666666666666666666666667,0.9999999999999014179274220469715098,4.2404580467681333861080904182574164e-26
-5.6533333333333333333333333333333333,0.99999999999988466494646977105063926,5.3044143687603276558292700582799275e-26
-5.64,0.99999999999986513146439012238319655,6.6298052843841967066193978518289727e-26
-5.6266666666666666666666666666666667,0.99999999999984234879735192203314166,8.2813950252754055145180039242282571e-26
-5.6133333333333333333333333333333333,0.9999999999998158083025966432856705,1.0336998043661953687150662016007825e-25
-5.6,0.9999999999997848803798336513559144,1.2896257246785866848935139809597192e-25
-5.5866666666666666666666666666666667,0.99999999999974888289593955584438751,1.6078756326250696324653713538086143e-25
-5.5733333333333333333333333333333333,0.99999999999970697163102158831368723,2.0037525654346343390237061724609467e-25
-5.56,0.9999999999996582334787309297996051,2.4956007916003065570715831095622288e-25
-5.5466666666666666666666666666666667,0.99999999999960153849621824063418795,3.1068804755658548250132452689846839e-25
